order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,state,region,product_name,category,sub_category,sales,quantity,discount,profit
CA-2020-100164,2020-01-24,2020-01-31,Second Class,CG-10279,Customer_271,Corporate,Missouri,Central,Sofa,Furniture,Furnishings,543.03,1,0.5,-86.41
CA-2020-100165,2020-01-25,2020-01-31,First Class,CG-10257,Customer_226,Corporate,Tennessee,South,Pen Set,Office Supplies,Storage,56.09,3,0.4,-25.75
CA-2020-100166,2020-01-25,2020-02-01,Same Day,CG-10233,Customer_260,Consumer,Indiana,Central,Pen Set,Office Supplies,Supplies,74.05,3,0.0,58.47
CA-2020-100167,2020-01-25,2020-01-28,First Class,CG-10002,Customer_237,Consumer,Virginia,East,Stapler,Office Supplies,Binders,127.08,4,0.0,120.86
CA-2020-100168,2020-01-25,2020-01-26,Standard Class,CG-10153,Customer_213,Consumer,Indiana,Central,Filing Cabinet,Furniture,Tables,1099.26,3,0.4,-495.75
CA-2020-100169,2020-01-25,2020-02-01,Same Day,CG-10001,Customer_210,Consumer,Texas,Central,A4 Paper,Office Supplies,Envelopes,136.27,4,0.2,31.84
CA-2020-100170,2020-01-25,2020-02-01,Same Day,CG-10032,Customer_164,Home Office,Ohio,East,Scissors,Office Supplies,Fasteners,40.25,5,0.0,49.66
CA-2020-100171,2020-01-25,2020-01-27,Second Class,CG-10033,Customer_99,Home Office,New York,East,Conference Table,Furniture,Tables,598.78,4,0.2,159.96
CA-2020-100172,2020-01-26,2020-01-28,Second Class,CG-10345,Customer_186,Consumer,New York,East,Sticky Notes,Office Supplies,Paper,44.1,6,0.0,68.31
CA-2020-100173,2020-01-26,2020-01-30,Standard Class,CG-10097,Customer_71,Consumer,Tennessee,South,Ergonomic Chair,Furniture,Chairs,465.23,2,0.5,-152.93
CA-2020-100174,2020-01-26,2020-01-31,First Class,CG-10037,Customer_226,Consumer,Florida,East,Logitech Mouse,Technology,Phones,187.75,1,0.4,-38.38
CA-2020-100175,2020-01-26,2020-01-29,First Class,CG-10126,Customer_194,Consumer,Washington,West,A4 Paper,Office Supplies,Art,31.3,6,0.0,33.68
CA-2020-100176,2020-01-26,2020-02-02,Second Class,CG-10205,Customer_252,Corporate,Florida,East,Conference Table,Furniture,Chairs,495.37,2,0.2,60.81
CA-2020-100177,2020-01-26,2020-02-02,Second Class,CG-10222,Customer_158,Consumer,Florida,East,Samsung Galaxy,Technology,Computers,742.23,7,0.4,-796.12
CA-2020-100178,2020-01-27,2020-01-28,First Class,CG-10147,Customer_31,Corporate,New York,East,Scissors,Office Supplies,Storage,46.61,5,0.4,-41.69
CA-2020-100179,2020-01-27,2020-01-31,Same Day,CG-10137,Customer_8,Consumer,Minnesota,Central,Sticky Notes,Office Supplies,Envelopes,40.33,6,0.0,61.14
CA-2020-100180,2020-01-27,2020-02-01,Standard Class,CG-10467,Customer_99,Home Office,Louisiana,South,Standing Desk,Furniture,Bookcases,859.92,1,0.0,139.13
CA-2020-100181,2020-01-27,2020-01-31,Standard Class,CG-10160,Customer_228,Home Office,Ohio,East,Canon Copier,Technology,Computers,625.43,5,0.2,140.71
CA-2020-100182,2020-01-27,2020-02-02,Standard Class,CG-10121,Customer_186,Consumer,Alabama,South,Standing Desk,Furniture,Chairs,815.98,6,0.5,-1342.14
CA-2020-100183,2020-01-27,2020-02-01,Second Class,CG-10044,Customer_85,Home Office,Arizona,West,Pen Set,Office Supplies,Envelopes,58.24,2,0.3,-6.42
CA-2020-100184,2020-01-27,2020-02-03,Same Day,CG-10495,Customer_260,Home Office,Oregon,West,Stapler,Office Supplies,Paper,114.36,1,0.4,-23.65
CA-2020-100185,2020-01-28,2020-02-04,Standard Class,CG-10059,Customer_96,Home Office,Florida,East,Sticky Notes,Office Supplies,Fasteners,32.16,5,0.0,43.62
CA-2020-100186,2020-01-28,2020-02-02,Same Day,CG-10449,Customer_80,Home Office,Washington,West,Stapler,Office Supplies,Storage,30.91,6,0.4,-23.07
CA-2020-100187,2020-01-28,2020-02-04,Second Class,CG-10237,Customer_274,Corporate,Oklahoma,South,Sony Headphones,Technology,Accessories,1266.65,4,0.3,-160.8
CA-2020-100188,2020-01-28,2020-01-31,Second Class,CG-10188,Customer_278,Corporate,Michigan,Central,Samsung Galaxy,Technology,Copiers,1658.33,3,0.0,1530.72
CA-2020-100189,2020-01-28,2020-02-02,First Class,CG-10178,Customer_283,Corporate,Virginia,East,Office Chair,Furniture,Furnishings,232.13,2,0.4,-91.33
CA-2020-100190,2020-01-28,2020-02-01,Same Day,CG-10011,Customer_76,Corporate,Oregon,West,Ergonomic Chair,Furniture,Tables,160.36,4,0.3,-34.99
CA-2020-100191,2020-01-28,2020-02-02,Same Day,CG-10207,Customer_32,Consumer,Arkansas,South,Standing Desk,Furniture,Furnishings,1052.28,5,0.1,778.08
CA-2020-100192,2020-01-29,2020-02-05,Same Day,CG-10136,Customer_296,Home Office,Oklahoma,South,Binders Pack,Office Supplies,Supplies,25.69,5,0.2,8.28
CA-2020-100193,2020-01-29,2020-02-01,First Class,CG-10266,Customer_236,Home Office,Nevada,West,Sofa,Furniture,Bookcases,343.38,6,0.5,-408.08
CA-2020-100194,2020-01-29,2020-02-01,Standard Class,CG-10148,Customer_232,Consumer,Kentucky,South,Apple iPad,Technology,Copiers,1682.61,6,0.0,2319.44
CA-2020-100195,2020-01-29,2020-02-04,Standard Class,CG-10203,Customer_164,Consumer,Mississippi,South,Sofa,Furniture,Tables,915.82,1,0.3,-46.07
CA-2020-100196,2020-01-29,2020-02-02,Second Class,CG-10195,Customer_266,Corporate,Florida,East,Sofa,Furniture,Bookcases,439.1,4,0.4,-168.48
CA-2020-100197,2020-01-29,2020-01-31,First Class,CG-10281,Customer_131,Corporate,Oklahoma,South,iPhone 14,Technology,Copiers,1724.29,5,0.3,-496.11
CA-2020-100198,2020-01-29,2020-01-31,Same Day,CG-10446,Customer_76,Home Office,Nevada,West,iPhone 14,Technology,Copiers,1080.8,1,0.5,-202.88
CA-2020-100199,2020-01-30,2020-02-04,First Class,CG-10146,Customer_224,Consumer,Georgia,East,Scissors,Office Supplies,Supplies,19.86,3,0.1,7.74
CA-2020-100200,2020-01-30,2020-02-05,Second Class,CG-10489,Customer_63,Home Office,Washington,West,Samsung Galaxy,Technology,Phones,1305.61,3,0.0,912.22
CA-2020-100201,2020-01-30,2020-01-31,Standard Class,CG-10494,Customer_149,Consumer,Missouri,Central,Dell Monitor,Technology,Copiers,1029.57,1,0.4,-171.55
CA-2020-100202,2020-01-30,2020-02-04,Standard Class,CG-10272,Customer_20,Corporate,California,West,Office Chair,Furniture,Furnishings,677.2,4,0.4,-265.08
CA-2020-100203,2020-01-30,2020-02-05,Second Class,CG-10250,Customer_15,Home Office,Washington,West,Dell Monitor,Technology,Computers,1790.18,1,0.0,390.57
CA-2020-100204,2020-01-30,2020-02-03,First Class,CG-10171,Customer_136,Home Office,Florida,East,Sticky Notes,Office Supplies,Art,30.25,6,0.5,-37.18
CA-2020-100205,2020-01-30,2020-02-03,Second Class,CG-10188,Customer_278,Consumer,Kentucky,South,Executive Desk,Furniture,Chairs,764.44,1,0.2,22.98
CA-2020-100206,2020-01-31,2020-02-04,Same Day,CG-10128,Customer_110,Home Office,Washington,West,A4 Paper,Office Supplies,Envelopes,69.91,4,0.0,80.63
CA-2020-100207,2020-01-31,2020-02-04,Same Day,CG-10239,Customer_116,Corporate,Pennsylvania,East,Dell Monitor,Technology,Copiers,587.7,3,0.2,69.53
CA-2020-100208,2020-01-31,2020-02-04,Second Class,CG-10377,Customer_273,Home Office,Indiana,Central,Manila Folders,Office Supplies,Supplies,100.31,5,0.4,-55.16
CA-2020-100209,2020-01-31,2020-02-06,Same Day,CG-10199,Customer_12,Consumer,New York,East,Tape Dispenser,Office Supplies,Paper,97.03,3,0.1,54.07
CA-2020-100210,2020-01-31,2020-02-06,Same Day,CG-10441,Customer_125,Home Office,New York,East,iPhone 14,Technology,Copiers,1561.06,6,0.4,-887.03
CA-2020-100211,2020-01-31,2020-02-03,Standard Class,CG-10349,Customer_95,Corporate,Tennessee,South,iPhone 14,Technology,Copiers,1598.32,4,0.2,422.02
CA-2020-100212,2020-01-31,2020-02-02,First Class,CG-10120,Customer_254,Consumer,California,West,Office Chair,Furniture,Furnishings,666.04,7,0.3,-267.97
CA-2020-100213,2020-02-01,2020-02-08,Standard Class,CG-10114,Customer_48,Consumer,Minnesota,Central,Filing Cabinet,Furniture,Furnishings,421.29,2,0.0,155.33
CA-2020-100214,2020-02-01,2020-02-05,Standard Class,CG-10040,Customer_210,Corporate,New York,East,Bookcase,Furniture,Bookcases,632.65,4,0.4,-334.07
CA-2020-100215,2020-02-01,2020-02-02,First Class,CG-10151,Customer_244,Consumer,Colorado,West,Sony Headphones,Technology,Computers,733.16,3,0.5,-747.82
CA-2020-100216,2020-02-01,2020-02-08,Standard Class,CG-10170,Customer_27,Consumer,Colorado,West,Sticky Notes,Office Supplies,Envelopes,46.42,3,0.2,7.63
CA-2020-100217,2020-02-01,2020-02-07,Same Day,CG-10336,Customer_117,Home Office,North Carolina,East,Tape Dispenser,Office Supplies,Binders,81.93,7,0.1,93.51
CA-2020-100218,2020-02-01,2020-02-02,Second Class,CG-10373,Customer_63,Consumer,Utah,West,Office Chair,Furniture,Furnishings,765.62,4,0.1,515.63
CA-2020-100219,2020-02-01,2020-02-02,Second Class,CG-10093,Customer_198,Home Office,North Carolina,East,Conference Table,Furniture,Chairs,695.83,4,0.0,675.09
CA-2020-100220,2020-02-02,2020-02-03,First Class,CG-10488,Customer_156,Corporate,New York,East,Logitech Mouse,Technology,Accessories,1724.11,4,0.0,1265.23
CA-2020-100221,2020-02-02,2020-02-05,Second Class,CG-10115,Customer_126,Corporate,Georgia,East,Scissors,Office Supplies,Labels,49.17,3,0.3,-5.32
CA-2020-100222,2020-02-02,2020-02-08,Second Class,CG-10234,Customer_157,Corporate,Illinois,Central,Executive Desk,Furniture,Furnishings,469.75,7,0.0,945.25
CA-2020-100223,2020-02-02,2020-02-03,Second Class,CG-10264,Customer_107,Corporate,Virginia,East,HP Laptop,Technology,Phones,1246.63,6,0.2,488.86
CA-2020-100224,2020-02-02,2020-02-06,Second Class,CG-10449,Customer_87,Consumer,Arkansas,South,Bookcase,Furniture,Bookcases,705.97,1,0.1,88.97
CA-2020-100225,2020-02-02,2020-02-07,Standard Class,CG-10217,Customer_228,Consumer,Arizona,West,Dell Monitor,Technology,Copiers,138.1,2,0.4,-41.54
CA-2020-100226,2020-02-03,2020-02-04,Same Day,CG-10159,Customer_10,Home Office,Texas,Central,Stapler,Office Supplies,Paper,50.94,1,0.0,17.75
CA-2020-100227,2020-02-03,2020-02-06,Same Day,CG-10218,Customer_27,Home Office,Oregon,West,Apple iPad,Technology,Accessories,557.51,6,0.5,-673.8
CA-2020-100228,2020-02-03,2020-02-10,Second Class,CG-10424,Customer_274,Home Office,Missouri,Central,Filing Cabinet,Furniture,Furnishings,954.15,3,0.0,652.76
CA-2020-100229,2020-02-03,2020-02-09,First Class,CG-10010,Customer_297,Consumer,Oklahoma,South,Executive Desk,Furniture,Tables,981.43,1,0.1,131.14
CA-2020-100230,2020-02-03,2020-02-06,Standard Class,CG-10448,Customer_53,Home Office,Indiana,Central,Sticky Notes,Office Supplies,Binders,47.26,4,0.0,29.59
CA-2020-100231,2020-02-03,2020-02-04,Second Class,CG-10115,Customer_13,Consumer,Minnesota,Central,Pen Set,Office Supplies,Labels,23.72,5,0.3,-5.98
CA-2020-100232,2020-02-03,2020-02-09,Second Class,CG-10228,Customer_151,Corporate,Indiana,Central,Standing Desk,Furniture,Chairs,296.59,4,0.0,227.47
CA-2020-100233,2020-02-04,2020-02-09,First Class,CG-10273,Customer_51,Consumer,Colorado,West,Ergonomic Chair,Furniture,Furnishings,266.92,2,0.2,18.76
CA-2020-100234,2020-02-04,2020-02-05,Standard Class,CG-10007,Customer_296,Corporate,Virginia,East,Standing Desk,Furniture,Chairs,329.98,4,0.1,231.32
CA-2020-100235,2020-02-04,2020-02-07,Second Class,CG-10282,Customer_235,Home Office,Washington,West,Binders Pack,Office Supplies,Labels,40.89,5,0.2,12.4
CA-2020-100236,2020-02-04,2020-02-06,First Class,CG-10209,Customer_40,Consumer,Virginia,East,Executive Desk,Furniture,Tables,581.11,3,0.0,571.43
CA-2020-100237,2020-02-04,2020-02-08,Standard Class,CG-10264,Customer_120,Home Office,Arizona,West,Pen Set,Office Supplies,Fasteners,51.89,1,0.0,17.48
CA-2020-100238,2020-02-04,2020-02-11,Standard Class,CG-10001,Customer_29,Home Office,Oklahoma,South,Bookcase,Furniture,Tables,663.98,4,0.1,516.01
CA-2020-100239,2020-02-04,2020-02-07,Second Class,CG-10080,Customer_74,Corporate,Tennessee,South,Sony Headphones,Technology,Copiers,707.98,6,0.3,-148.25
CA-2020-100240,2020-02-05,2020-02-11,First Class,CG-10458,Customer_118,Home Office,Texas,Central,Apple iPad,Technology,Accessories,1491.44,1,0.0,290.42
CA-2020-100241,2020-02-05,2020-02-06,First Class,CG-10301,Customer_222,Consumer,Kentucky,South,Standing Desk,Furniture,Chairs,1069.02,2,0.0,373.08
CA-2020-100242,2020-02-05,2020-02-09,Second Class,CG-10197,Customer_150,Home Office,Missouri,Central,Apple iPad,Technology,Phones,807.52,7,0.4,-748.54
CA-2020-100243,2020-02-05,2020-02-06,Second Class,CG-10388,Customer_186,Corporate,Ohio,East,A4 Paper,Office Supplies,Supplies,16.91,6,0.3,-3.55
CA-2020-100244,2020-02-05,2020-02-11,Second Class,CG-10139,Customer_223,Corporate,Louisiana,South,Sony Headphones,Technology,Phones,533.9,6,0.2,179.81
CA-2020-100245,2020-02-05,2020-02-06,First Class,CG-10171,Customer_298,Home Office,Georgia,East,Dell Monitor,Technology,Copiers,304.59,1,0.5,-89.35
CA-2020-100246,2020-02-05,2020-02-07,Standard Class,CG-10425,Customer_23,Corporate,Nevada,West,A4 Paper,Office Supplies,Supplies,55.15,2,0.1,12.04
CA-2020-100247,2020-02-06,2020-02-10,Second Class,CG-10354,Customer_258,Home Office,North Carolina,East,Sony Headphones,Technology,Copiers,1209.12,2,0.2,132.67
CA-2020-100248,2020-02-06,2020-02-10,Same Day,CG-10370,Customer_206,Corporate,Oregon,West,Apple iPad,Technology,Accessories,998.98,6,0.2,185.33
CA-2020-100249,2020-02-06,2020-02-12,Same Day,CG-10471,Customer_296,Home Office,Georgia,East,Standing Desk,Furniture,Furnishings,335.62,4,0.0,318.0
CA-2020-100250,2020-02-06,2020-02-13,Second Class,CG-10157,Customer_210,Home Office,Florida,East,Pen Set,Office Supplies,Envelopes,109.86,6,0.5,-136.49
CA-2020-100251,2020-02-06,2020-02-08,Same Day,CG-10051,Customer_200,Consumer,Louisiana,South,Binders Pack,Office Supplies,Storage,27.53,6,0.2,11.55
CA-2020-100252,2020-02-06,2020-02-09,Standard Class,CG-10464,Customer_228,Consumer,Georgia,East,Filing Cabinet,Furniture,Chairs,320.41,6,0.0,643.17
CA-2020-100253,2020-02-06,2020-02-07,Standard Class,CG-10302,Customer_203,Home Office,Louisiana,South,Ergonomic Chair,Furniture,Tables,784.38,5,0.4,-422.42
CA-2020-100254,2020-02-07,2020-02-12,Same Day,CG-10035,Customer_188,Consumer,Louisiana,South,Logitech Mouse,Technology,Accessories,463.4,1,0.4,-92.72
CA-2020-100255,2020-02-07,2020-02-08,First Class,CG-10069,Customer_232,Consumer,Indiana,Central,Sony Headphones,Technology,Accessories,1265.14,2,0.4,-354.88
CA-2020-100256,2020-02-07,2020-02-08,Second Class,CG-10287,Customer_128,Corporate,Minnesota,Central,Samsung Galaxy,Technology,Computers,1761.61,2,0.0,934.81
CA-2020-100257,2020-02-07,2020-02-10,First Class,CG-10225,Customer_72,Consumer,California,West,Conference Table,Furniture,Bookcases,945.28,2,0.0,485.41
CA-2020-100258,2020-02-07,2020-02-08,Standard Class,CG-10299,Customer_273,Corporate,Florida,East,Manila Folders,Office Supplies,Fasteners,31.22,3,0.4,-16.59
CA-2020-100259,2020-02-07,2020-02-09,Same Day,CG-10399,Customer_249,Consumer,Oregon,West,Apple iPad,Technology,Phones,1001.63,6,0.5,-1304.07
CA-2020-100260,2020-02-07,2020-02-09,Second Class,CG-10070,Customer_66,Consumer,Georgia,East,Bookcase,Furniture,Furnishings,521.53,1,0.2,17.1
CA-2020-100261,2020-02-08,2020-02-12,Same Day,CG-10351,Customer_293,Home Office,Texas,Central,Sticky Notes,Office Supplies,Paper,138.92,1,0.5,-32.44
CA-2020-100262,2020-02-08,2020-02-14,Same Day,CG-10144,Customer_280,Consumer,Illinois,Central,Executive Desk,Furniture,Furnishings,1083.12,2,0.4,-336.51
CA-2020-100263,2020-02-08,2020-02-15,First Class,CG-10159,Customer_81,Home Office,Virginia,East,Apple iPad,Technology,Computers,346.64,1,0.0,90.47
CA-2020-100264,2020-02-08,2020-02-13,First Class,CG-10013,Customer_143,Home Office,Georgia,East,Standing Desk,Furniture,Furnishings,1025.45,1,0.0,316.37
CA-2020-100265,2020-02-08,2020-02-09,Same Day,CG-10409,Customer_51,Home Office,Texas,Central,Conference Table,Furniture,Chairs,284.38,3,0.0,135.52
CA-2020-100266,2020-02-08,2020-02-09,Standard Class,CG-10456,Customer_279,Home Office,Minnesota,Central,Conference Table,Furniture,Bookcases,414.95,2,0.2,57.7
CA-2020-100267,2020-02-09,2020-02-12,Second Class,CG-10140,Customer_214,Consumer,Colorado,West,Filing Cabinet,Furniture,Chairs,450.13,1,0.0,156.7
CA-2020-100268,2020-02-09,2020-02-15,Same Day,CG-10497,Customer_190,Home Office,Minnesota,Central,Pen Set,Office Supplies,Storage,47.64,5,0.4,-24.27
CA-2020-100269,2020-02-09,2020-02-11,Same Day,CG-10127,Customer_205,Consumer,Florida,East,Logitech Mouse,Technology,Copiers,1555.65,2,0.0,680.76
CA-2020-100270,2020-02-09,2020-02-14,Same Day,CG-10216,Customer_241,Consumer,Arizona,West,Stapler,Office Supplies,Art,53.23,1,0.1,8.56
CA-2020-100271,2020-02-09,2020-02-13,Same Day,CG-10267,Customer_244,Corporate,Pennsylvania,East,Office Chair,Furniture,Bookcases,930.14,3,0.1,376.15
CA-2020-100272,2020-02-09,2020-02-11,First Class,CG-10172,Customer_268,Corporate,Mississippi,South,Standing Desk,Furniture,Tables,1114.17,6,0.0,1654.71
CA-2020-100273,2020-02-09,2020-02-15,First Class,CG-10143,Customer_99,Corporate,Oregon,West,iPhone 14,Technology,Phones,1534.87,5,0.2,330.28
CA-2020-100274,2020-02-10,2020-02-17,Standard Class,CG-10496,Customer_266,Home Office,Georgia,East,HP Laptop,Technology,Computers,711.33,4,0.4,-499.23
CA-2020-100275,2020-02-10,2020-02-14,Second Class,CG-10477,Customer_202,Consumer,Texas,Central,A4 Paper,Office Supplies,Art,102.61,4,0.0,91.45
CA-2020-100276,2020-02-10,2020-02-17,Same Day,CG-10307,Customer_45,Consumer,Oklahoma,South,Binders Pack,Office Supplies,Labels,79.64,6,0.0,112.76
CA-2020-100277,2020-02-10,2020-02-13,Standard Class,CG-10148,Customer_216,Home Office,Georgia,East,Dell Monitor,Technology,Phones,1444.55,5,0.5,-1915.34
CA-2020-100278,2020-02-10,2020-02-13,First Class,CG-10023,Customer_37,Corporate,Arizona,West,Stapler,Office Supplies,Fasteners,30.33,4,0.0,41.71
CA-2020-100279,2020-02-10,2020-02-11,Second Class,CG-10042,Customer_100,Corporate,North Carolina,East,Ergonomic Chair,Furniture,Bookcases,745.11,7,0.3,-290.37
CA-2020-100280,2020-02-10,2020-02-17,Standard Class,CG-10122,Customer_177,Consumer,Kentucky,South,Bookcase,Furniture,Bookcases,885.52,5,0.4,-449.98
CA-2020-100281,2020-02-11,2020-02-17,Second Class,CG-10388,Customer_252,Consumer,Oregon,West,HP Laptop,Technology,Phones,1402.45,7,0.0,2098.71
CA-2020-100282,2020-02-11,2020-02-16,Second Class,CG-10110,Customer_53,Consumer,Louisiana,South,Tape Dispenser,Office Supplies,Envelopes,135.29,6,0.0,189.9
CA-2020-100283,2020-02-11,2020-02-15,Second Class,CG-10288,Customer_151,Corporate,Virginia,East,Office Chair,Furniture,Furnishings,144.51,7,0.5,-301.48
CA-2020-100284,2020-02-11,2020-02-13,First Class,CG-10496,Customer_127,Consumer,Texas,Central,Logitech Mouse,Technology,Computers,710.72,6,0.0,1020.77
CA-2020-100285,2020-02-11,2020-02-17,Same Day,CG-10158,Customer_243,Corporate,Texas,Central,Manila Folders,Office Supplies,Paper,72.21,1,0.0,20.35
CA-2020-100286,2020-02-11,2020-02-17,Second Class,CG-10497,Customer_29,Corporate,North Carolina,East,Ergonomic Chair,Furniture,Tables,404.92,4,0.3,-102.98
CA-2020-100287,2020-02-11,2020-02-14,Standard Class,CG-10008,Customer_228,Corporate,Ohio,East,Tape Dispenser,Office Supplies,Binders,50.62,4,0.5,-34.6
CA-2020-100288,2020-02-12,2020-02-19,Second Class,CG-10240,Customer_107,Home Office,Florida,East,Manila Folders,Office Supplies,Binders,33.31,5,0.2,10.1
CA-2020-100289,2020-02-12,2020-02-13,Second Class,CG-10034,Customer_229,Home Office,Colorado,West,Sticky Notes,Office Supplies,Storage,115.78,1,0.3,-6.93
CA-2020-100290,2020-02-12,2020-02-13,First Class,CG-10007,Customer_283,Consumer,Arkansas,South,Sony Headphones,Technology,Computers,1646.93,1,0.0,517.04
CA-2020-100291,2020-02-12,2020-02-16,Standard Class,CG-10330,Customer_198,Corporate,Arkansas,South,Standing Desk,Furniture,Furnishings,169.29,2,0.0,115.53
CA-2020-100292,2020-02-12,2020-02-15,Second Class,CG-10144,Customer_148,Consumer,Kentucky,South,Sony Headphones,Technology,Copiers,392.91,2,0.1,99.92
CA-2020-100293,2020-02-12,2020-02-18,First Class,CG-10079,Customer_182,Corporate,Florida,East,Executive Desk,Furniture,Tables,320.68,1,0.0,75.62
CA-2020-100294,2020-02-12,2020-02-17,First Class,CG-10019,Customer_48,Consumer,Arkansas,South,Bookcase,Furniture,Chairs,611.31,6,0.3,-148.58
CA-2020-100295,2020-02-13,2020-02-16,Same Day,CG-10474,Customer_107,Consumer,Pennsylvania,East,iPhone 14,Technology,Phones,1452.3,6,0.0,1877.14
CA-2020-100296,2020-02-13,2020-02-17,Same Day,CG-10247,Customer_184,Home Office,Arizona,West,Samsung Galaxy,Technology,Phones,253.97,6,0.0,329.09
CA-2020-100297,2020-02-13,2020-02-17,Same Day,CG-10333,Customer_150,Home Office,Missouri,Central,Filing Cabinet,Furniture,Furnishings,743.74,5,0.0,1204.69
CA-2020-100298,2020-02-13,2020-02-16,Second Class,CG-10021,Customer_151,Home Office,Florida,East,Filing Cabinet,Furniture,Tables,238.71,3,0.5,-116.43
CA-2020-100299,2020-02-13,2020-02-17,Second Class,CG-10437,Customer_162,Home Office,North Carolina,East,Filing Cabinet,Furniture,Furnishings,1090.43,3,0.0,623.31
CA-2020-100300,2020-02-13,2020-02-16,Second Class,CG-10368,Customer_260,Corporate,Michigan,Central,Sticky Notes,Office Supplies,Paper,126.89,2,0.1,41.43
